scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,4,17,0.23529411764705882,3,67,0.04477611940298507,0.370825,0.427,0.35662000000000005,0.30412,0.45328,0.08725294117647059,0.17607764705882353,0.26280153537652196,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,3,17,0.17647058823529413,3,67,0.04477611940298507,0.40673333333333334,0.4275,0.40940000000000004,0.36766,0.3855,0.07177647058823529,0.13459294117647058,0.20088428135458697,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,3,17,0.17647058823529413,1,67,0.014925373134328358,0.38116666666666665,0.4181,0.37683333333333335,0.3247,0.4459,0.06726470588235293,0.13278823529411765,0.1981906999448641,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-002,"Responsible for developing and maintaining business, systems, and information processes to support enterprise mission needs. Develops technology rules and requirements that describe baseline and target architectures.",DD,3,17,0.17647058823529413,1,67,0.014925373134328358,0.38116666666666665,0.4181,0.37683333333333335,0.3247,0.4459,0.06726470588235293,0.13278823529411765,0.1981906999448641,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,3,17,0.17647058823529413,2,67,0.029850746268656716,0.3742666666666667,0.4108,0.3692333333333333,0.3664,0.4207,0.06604705882352942,0.13230117647058823,0.19746374902985414,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,2,17,0.11764705882352941,2,67,0.029850746268656716,0.3412,0.3438,0.32330000000000003,0.29779999999999995,0.5149,0.040141176470588236,0.08664470588235294,0.1293200023880513,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,2,17,0.11764705882352941,2,67,0.029850746268656716,0.3412,0.3438,0.32330000000000003,0.29779999999999995,0.5149,0.040141176470588236,0.08664470588235294,0.1293200023880513,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,1,17,0.058823529411764705,2,67,0.029850746268656716,0.4836,0.4836,0.49485,0.31135,0.43045,0.02844705882352941,0.046672941176470584,0.06966086159486709,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,1,17,0.058823529411764705,1,67,0.014925373134328358,0.3783,0.3783,0.3843,0.3561,0.3383,0.02225294117647059,0.04419529411764706,0.06596289389677297,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,1,17,0.058823529411764705,1,67,0.014925373134328358,0.3746,0.3746,0.3706,0.3659,0.4121,0.02203529411764706,0.04410823529411765,0.06583295581051515,similarity_score
